Capacity,Occupancy,LastUpdated
577,268,2016-11-20 13:27:23
577,307,2016-11-20 14:01:22
577,309,2016-11-20 14:27:22
577,290,2016-11-20 15:01:23
577,276,2016-11-20 15:27:24
577,231,2016-11-20 16:01:22
577,180,2016-11-20 16:31:21
577,26,2016-11-21 08:04:26
577,32,2016-11-21 08:31:30
577,39,2016-11-21 09:04:26
577,54,2016-11-21 09:31:26
577,78,2016-11-21 10:04:29
577,92,2016-11-21 10:31:26
577,99,2016-11-21 11:04:29
577,115,2016-11-21 11:30:28
577,122,2016-11-21 11:57:30
577,136,2016-11-21 12:31:29
577,146,2016-11-21 12:57:27
577,147,2016-11-21 13:31:30
577,138,2016-11-21 14:04:30
577,119,2016-11-21 14:31:30
577,111,2016-11-21 14:57:31
577,98,2016-11-21 15:31:28
577,93,2016-11-21 15:57:30
577,83,2016-11-21 16:31:30
577,24,2016-11-22 07:57:33
577,32,2016-11-22 08:31:33
577,45,2016-11-22 09:04:34
577,66,2016-11-22 09:31:35
577,116,2016-11-22 10:04:34
577,154,2016-11-22 10:31:37
577,188,2016-11-22 11:04:34
577,209,2016-11-22 11:31:35
577,228,2016-11-22 12:04:36
577,232,2016-11-22 12:31:37
577,234,2016-11-22 12:57:35
577,234,2016-11-22 13:31:38
577,227,2016-11-22 13:57:38
577,205,2016-11-22 14:31:37
577,175,2016-11-22 14:57:38
577,160,2016-11-22 15:31:37
577,137,2016-11-22 15:57:37
577,122,2016-11-22 16:30:38
577,28,2016-11-23 08:04:40
577,29,2016-11-23 08:30:41
577,34,2016-11-23 08:57:42
577,47,2016-11-23 09:31:23
577,72,2016-11-23 10:04:40
577,100,2016-11-23 10:31:36
577,128,2016-11-23 11:04:42
577,152,2016-11-23 11:31:44
577,166,2016-11-23 11:57:41
577,177,2016-11-23 12:31:44
577,187,2016-11-23 13:04:45
577,181,2016-11-23 13:31:41
577,177,2016-11-23 13:57:41
577,150,2016-11-23 14:30:43
577,126,2016-11-23 15:04:43
577,119,2016-11-23 15:31:42
577,102,2016-11-23 16:04:46
577,92,2016-11-23 16:30:42
577,32,2016-11-24 08:00:47
577,34,2016-11-24 08:27:47
577,52,2016-11-24 09:00:48
577,81,2016-11-24 09:34:49
577,110,2016-11-24 10:01:47
577,131,2016-11-24 10:27:47
577,167,2016-11-24 11:00:49
577,187,2016-11-24 11:27:51
577,200,2016-11-24 12:00:50
577,211,2016-11-24 12:30:48
577,230,2016-11-24 13:04:50
577,219,2016-11-24 13:30:51
577,214,2016-11-24 13:57:51
577,194,2016-11-24 14:30:52
577,176,2016-11-24 14:57:51
577,157,2016-11-24 15:31:49
577,147,2016-11-24 15:57:49
577,134,2016-11-24 16:31:53
577,44,2016-11-25 08:00:57
577,44,2016-11-25 08:00:57
577,60,2016-11-25 09:00:56
577,106,2016-11-25 09:27:55
577,222,2016-11-25 10:00:56
577,283,2016-11-25 10:27:56
577,331,2016-11-25 11:00:55
577,370,2016-11-25 11:27:55
577,380,2016-11-25 12:00:56
577,390,2016-11-25 12:34:55
577,386,2016-11-25 13:00:58
577,384,2016-11-25 13:27:56
577,357,2016-11-25 14:00:58
577,355,2016-11-25 14:34:59
577,341,2016-11-25 15:00:56
577,333,2016-11-25 15:27:59
577,264,2016-11-25 16:00:59
577,248,2016-11-25 16:27:58
577,39,2016-11-26 08:01:01
577,41,2016-11-26 08:28:01
577,59,2016-11-26 09:01:01
577,111,2016-11-26 09:35:02
577,160,2016-11-26 10:01:04
577,195,2016-11-26 10:35:03
577,247,2016-11-26 11:01:03
577,298,2016-11-26 11:28:02
577,368,2016-11-26 12:01:04
577,428,2016-11-26 12:28:02
577,489,2016-11-26 13:01:03
577,508,2016-11-26 13:28:04
577,551,2016-11-26 14:01:02
577,573,2016-11-26 14:41:04
577,567,2016-11-26 15:01:02
577,551,2016-11-26 15:28:04
577,543,2016-11-26 16:01:04
577,501,2016-11-26 16:28:05
577,22,2016-11-27 08:02:24
577,22,2016-11-27 08:32:19
577,23,2016-11-27 09:02:19
577,24,2016-11-27 09:32:21
577,35,2016-11-27 10:01:19
577,65,2016-11-27 10:32:24
577,98,2016-11-27 11:01:24
577,147,2016-11-27 11:31:20
577,177,2016-11-27 12:01:25
577,223,2016-11-27 12:32:25
577,259,2016-11-27 13:08:25
577,291,2016-11-27 13:32:24
577,304,2016-11-27 14:02:23
577,300,2016-11-27 14:31:20
577,292,2016-11-27 15:01:22
577,283,2016-11-27 15:32:23
577,240,2016-11-27 16:01:23
577,199,2016-11-27 16:32:24
577,20,2016-11-28 08:01:27
577,28,2016-11-28 08:32:24
577,33,2016-11-28 09:02:28
577,51,2016-11-28 09:28:24
577,82,2016-11-28 10:01:29
577,112,2016-11-28 10:32:29
577,147,2016-11-28 11:01:30
577,187,2016-11-28 11:32:28
577,205,2016-11-28 12:01:27
577,217,2016-11-28 12:28:29
577,224,2016-11-28 13:02:26
577,224,2016-11-28 13:31:29
577,209,2016-11-28 14:02:29
577,199,2016-11-28 14:32:29
577,171,2016-11-28 15:02:29
577,150,2016-11-28 15:41:28
577,131,2016-11-28 16:02:30
577,133,2016-11-28 16:28:27
577,20,2016-11-29 07:55:29
577,24,2016-11-29 08:28:33
577,38,2016-11-29 09:02:35
577,53,2016-11-29 09:28:32
577,90,2016-11-29 10:01:30
577,132,2016-11-29 10:28:34
577,165,2016-11-29 11:01:36
577,188,2016-11-29 11:28:34
577,192,2016-11-29 11:55:30
577,206,2016-11-29 12:28:36
577,208,2016-11-29 13:02:35
577,206,2016-11-29 13:28:30
577,180,2016-11-29 14:01:32
577,169,2016-11-29 14:28:36
577,152,2016-11-29 14:55:34
577,138,2016-11-29 15:28:35
577,128,2016-11-29 16:02:35
577,114,2016-11-29 16:28:34
577,17,2016-11-30 08:02:35
577,24,2016-11-30 08:28:35
577,35,2016-11-30 09:01:35
577,49,2016-11-30 09:28:40
577,81,2016-11-30 10:01:40
577,107,2016-11-30 10:28:38
577,134,2016-11-30 10:55:36
577,159,2016-11-30 11:28:40
577,182,2016-11-30 12:01:36
577,189,2016-11-30 12:28:37
577,204,2016-11-30 13:01:39
577,201,2016-11-30 13:28:41
577,196,2016-11-30 14:01:36
577,181,2016-11-30 14:28:40
577,154,2016-11-30 15:01:39
577,132,2016-11-30 15:28:40
577,114,2016-11-30 16:01:39
577,106,2016-11-30 16:28:40
577,22,2016-12-01 08:05:40
577,22,2016-12-01 08:25:46
577,31,2016-12-01 08:58:41
577,47,2016-12-01 09:25:44
577,94,2016-12-01 09:58:41
577,127,2016-12-01 10:25:43
577,153,2016-12-01 10:58:45
577,174,2016-12-01 11:32:41
577,196,2016-12-01 11:58:45
577,191,2016-12-01 12:25:45
577,207,2016-12-01 12:58:47
577,203,2016-12-01 13:25:45
577,190,2016-12-01 13:58:48
577,173,2016-12-01 14:25:46
577,168,2016-12-01 14:58:46
577,153,2016-12-01 15:25:42
577,123,2016-12-01 15:58:47
577,108,2016-12-01 16:25:44
577,18,2016-12-02 07:55:49
577,24,2016-12-02 08:28:48
577,40,2016-12-02 09:01:49
577,58,2016-12-02 09:28:50
577,91,2016-12-02 10:02:52
577,122,2016-12-02 10:28:53
577,155,2016-12-02 11:01:53
577,181,2016-12-02 11:28:49
577,197,2016-12-02 12:01:51
577,196,2016-12-02 12:28:52
577,200,2016-12-02 12:58:51
577,203,2016-12-02 13:25:52
577,196,2016-12-02 13:58:53
577,186,2016-12-02 14:25:50
577,175,2016-12-02 14:58:50
577,149,2016-12-02 15:31:52
577,131,2016-12-02 15:58:52
577,105,2016-12-02 16:32:54
577,11,2016-12-05 08:02:03
577,14,2016-12-05 08:29:08
577,26,2016-12-05 09:02:08
577,39,2016-12-05 09:29:08
577,63,2016-12-05 10:03:04
577,87,2016-12-05 10:29:08
577,113,2016-12-05 11:02:06
577,126,2016-12-05 11:29:09
577,148,2016-12-05 11:56:10
577,161,2016-12-05 12:29:10
577,172,2016-12-05 13:02:08
577,177,2016-12-05 13:29:09
577,170,2016-12-05 14:02:11
577,165,2016-12-05 14:29:08
577,149,2016-12-05 15:02:10
577,142,2016-12-05 15:29:11
577,106,2016-12-05 16:02:11
577,95,2016-12-05 16:29:05
577,11,2016-12-06 07:56:10
577,11,2016-12-06 08:29:11
577,22,2016-12-06 08:56:10
577,39,2016-12-06 09:29:14
577,83,2016-12-06 10:02:12
577,120,2016-12-06 10:29:11
577,194,2016-12-06 11:02:16
577,220,2016-12-06 11:29:14
577,226,2016-12-06 11:56:16
577,240,2016-12-06 12:29:11
577,238,2016-12-06 12:56:16
577,229,2016-12-06 13:29:16
577,208,2016-12-06 14:02:16
577,199,2016-12-06 14:29:14
577,178,2016-12-06 15:02:17
577,150,2016-12-06 15:29:17
577,128,2016-12-06 16:02:16
577,111,2016-12-06 16:29:16
577,11,2016-12-07 07:59:16
577,15,2016-12-07 08:26:20
577,20,2016-12-07 08:55:20
577,34,2016-12-07 09:26:22
577,68,2016-12-07 09:59:20
577,97,2016-12-07 10:26:21
577,136,2016-12-07 10:59:20
577,150,2016-12-07 11:25:22
577,177,2016-12-07 11:59:20
577,172,2016-12-07 12:26:21
577,178,2016-12-07 12:59:22
577,183,2016-12-07 13:26:23
577,174,2016-12-07 13:59:22
577,157,2016-12-07 14:26:23
577,137,2016-12-07 14:59:22
577,125,2016-12-07 15:32:22
577,115,2016-12-07 15:59:23
577,103,2016-12-07 16:32:23
577,14,2016-12-08 07:59:25
577,17,2016-12-08 08:26:27
577,26,2016-12-08 08:59:24
577,44,2016-12-08 09:26:27
577,82,2016-12-08 09:59:28
577,124,2016-12-08 10:32:22
577,159,2016-12-08 10:59:25
577,186,2016-12-08 11:32:28
577,209,2016-12-08 11:59:28
577,219,2016-12-08 12:25:24
577,223,2016-12-08 12:59:24
577,216,2016-12-08 13:25:28
577,215,2016-12-08 13:59:28
577,196,2016-12-08 14:26:29
577,169,2016-12-08 14:59:29
577,148,2016-12-08 15:26:23
577,138,2016-12-08 15:59:27
577,105,2016-12-08 16:32:27
577,12,2016-12-09 08:02:30
577,19,2016-12-09 08:29:28
577,27,2016-12-09 08:55:33
577,58,2016-12-09 09:29:31
577,89,2016-12-09 09:55:30
577,133,2016-12-09 10:29:29
577,161,2016-12-09 10:56:33
577,190,2016-12-09 11:29:33
577,205,2016-12-09 11:56:32
577,203,2016-12-09 12:29:31
577,210,2016-12-09 13:02:32
577,209,2016-12-09 13:29:31
577,217,2016-12-09 14:02:34
577,217,2016-12-09 14:29:33
577,200,2016-12-09 14:56:31
577,162,2016-12-09 15:29:34
577,157,2016-12-09 16:02:32
577,136,2016-12-09 16:29:30
577,7,2016-12-10 07:59:34
577,14,2016-12-10 08:29:33
577,45,2016-12-10 09:02:35
577,84,2016-12-10 09:29:38
577,124,2016-12-10 09:55:38
577,165,2016-12-10 10:29:38
577,201,2016-12-10 11:02:39
577,244,2016-12-10 11:29:39
577,294,2016-12-10 12:02:38
577,344,2016-12-10 12:29:40
577,383,2016-12-10 12:55:40
577,408,2016-12-10 13:29:39
577,455,2016-12-10 13:56:35
577,467,2016-12-10 14:25:37
577,476,2016-12-10 15:02:39
577,458,2016-12-10 15:25:39
577,453,2016-12-10 15:59:39
577,420,2016-12-10 16:25:40
577,3,2016-12-11 08:02:39
577,2,2016-12-11 08:25:43
577,3,2016-12-11 08:59:45
577,5,2016-12-11 09:26:44
577,11,2016-12-11 09:59:44
577,35,2016-12-11 10:25:42
577,82,2016-12-11 10:59:45
577,117,2016-12-11 11:26:10
577,162,2016-12-11 11:59:45
577,204,2016-12-11 12:32:41
577,257,2016-12-11 13:05:46
577,288,2016-12-11 13:26:45
577,314,2016-12-11 13:59:44
577,324,2016-12-11 14:32:44
577,325,2016-12-11 14:59:43
577,324,2016-12-11 15:25:45
577,285,2016-12-11 15:59:46
577,255,2016-12-11 16:25:46
577,7,2016-12-12 08:02:45
577,11,2016-12-12 08:29:50
577,23,2016-12-12 09:02:45
577,40,2016-12-12 09:29:48
577,75,2016-12-12 10:02:49
577,99,2016-12-12 10:29:50
577,142,2016-12-12 11:02:50
577,157,2016-12-12 11:29:51
577,157,2016-12-12 11:55:49
577,167,2016-12-12 12:29:50
577,181,2016-12-12 12:56:46
577,189,2016-12-12 13:29:50
577,184,2016-12-12 14:02:50
577,165,2016-12-12 14:29:49
577,159,2016-12-12 14:55:51
577,131,2016-12-12 15:29:47
577,115,2016-12-12 15:56:51
577,95,2016-12-12 16:29:51
577,14,2016-12-13 08:02:51
577,20,2016-12-13 08:29:53
577,33,2016-12-13 09:02:55
577,59,2016-12-13 09:29:54
577,91,2016-12-13 09:55:56
577,132,2016-12-13 10:29:54
577,175,2016-12-13 11:02:54
577,185,2016-12-13 11:29:55
577,209,2016-12-13 12:02:55
577,216,2016-12-13 12:29:55
577,227,2016-12-13 13:02:55
577,210,2016-12-13 13:55:56
577,181,2016-12-13 14:29:57
577,159,2016-12-13 14:56:52
577,129,2016-12-13 15:28:52
577,103,2016-12-13 16:02:56
577,88,2016-12-13 16:29:56
577,14,2016-12-14 08:03:01
577,18,2016-12-14 08:43:00
577,22,2016-12-14 09:03:01
577,42,2016-12-14 09:29:57
577,80,2016-12-14 10:02:59
577,103,2016-12-14 10:30:01
577,149,2016-12-14 11:30:01
577,170,2016-12-14 12:02:58
577,177,2016-12-14 12:30:00
577,200,2016-12-14 13:03:02
577,206,2016-12-14 13:29:57
577,198,2016-12-14 14:03:00
577,173,2016-12-14 14:30:01
577,161,2016-12-14 14:56:03
577,142,2016-12-14 15:30:00
577,145,2016-12-14 15:56:02
577,134,2016-12-14 16:30:00
577,14,2016-12-15 07:57:02
577,19,2016-12-15 08:30:06
577,31,2016-12-15 09:03:06
577,63,2016-12-15 09:30:04
577,100,2016-12-15 09:57:02
577,137,2016-12-15 10:30:07
577,169,2016-12-15 11:03:05
577,185,2016-12-15 11:26:03
577,215,2016-12-15 12:00:02
577,228,2016-12-15 12:26:03
577,219,2016-12-15 13:00:07
577,207,2016-12-15 13:26:08
577,203,2016-12-15 14:00:06
577,183,2016-12-15 14:26:06
577,164,2016-12-15 15:00:07
577,148,2016-12-15 15:26:03
577,140,2016-12-15 16:03:03
577,130,2016-12-15 16:30:07
577,11,2016-12-16 07:59:09
577,19,2016-12-16 08:30:12
577,35,2016-12-16 09:03:07
577,68,2016-12-16 09:30:12
577,104,2016-12-16 10:03:09
577,130,2016-12-16 10:29:08
577,153,2016-12-16 11:03:08
577,166,2016-12-16 11:30:10
577,176,2016-12-16 11:56:10
577,179,2016-12-16 12:30:11
577,172,2016-12-16 12:56:12
577,185,2016-12-16 13:30:12
577,182,2016-12-16 13:56:11
577,190,2016-12-16 14:30:10
577,187,2016-12-16 14:56:11
577,193,2016-12-16 15:30:10
577,168,2016-12-16 16:03:11
577,137,2016-12-16 16:30:12
577,17,2016-12-17 07:59:15
577,26,2016-12-17 08:26:15
577,51,2016-12-17 09:00:13
577,82,2016-12-17 09:26:17
577,129,2016-12-17 09:59:17
577,171,2016-12-17 10:33:17
577,215,2016-12-17 11:00:17
577,263,2016-12-17 11:33:16
577,304,2016-12-17 12:00:17
577,337,2016-12-17 12:26:17
577,353,2016-12-17 13:00:18
577,378,2016-12-17 13:27:17
577,417,2016-12-17 14:00:17
577,440,2016-12-17 14:30:19
577,443,2016-12-17 15:03:18
577,415,2016-12-17 15:30:19
577,379,2016-12-17 15:57:15
577,356,2016-12-17 16:30:16
577,4,2016-12-18 08:03:24
577,4,2016-12-18 08:30:20
577,6,2016-12-18 08:56:20
577,8,2016-12-18 09:30:21
577,18,2016-12-18 09:56:24
577,44,2016-12-18 10:30:23
577,89,2016-12-18 11:03:25
577,135,2016-12-18 11:30:22
577,165,2016-12-18 12:03:23
577,193,2016-12-18 12:30:25
577,215,2016-12-18 12:56:26
577,258,2016-12-18 13:30:26
577,309,2016-12-18 14:03:26
577,310,2016-12-18 14:30:27
577,303,2016-12-18 14:56:25
577,293,2016-12-18 15:30:24
577,247,2016-12-18 16:03:27
577,206,2016-12-18 16:30:25
577,11,2016-12-19 08:03:29
577,17,2016-12-19 08:30:28
577,24,2016-12-19 09:03:33
577,40,2016-12-19 09:30:30
577,57,2016-12-19 09:56:32
577,97,2016-12-19 10:30:33
577,134,2016-12-19 11:03:31
577,175,2016-12-19 11:30:30
577,216,2016-12-19 12:03:32
577,249,2016-12-19 12:30:32
577,277,2016-12-19 13:03:30
577,291,2016-12-19 13:30:35
577,305,2016-12-19 14:03:31
577,309,2016-12-19 14:30:33
577,300,2016-12-19 15:03:34
577,274,2016-12-19 15:29:33
577,230,2016-12-19 16:03:35
577,193,2016-12-19 16:30:35
317,93,2016-10-04 07:59:42
317,98,2016-10-04 08:25:42
317,109,2016-10-04 08:59:42
317,116,2016-10-04 09:32:46
317,129,2016-10-04 09:59:48
317,142,2016-10-04 10:26:49
317,156,2016-10-04 10:59:48
317,167,2016-10-04 11:25:47
317,175,2016-10-04 11:59:44
317,191,2016-10-04 12:29:45
317,195,2016-10-04 13:02:48
317,200,2016-10-04 13:29:45
317,201,2016-10-04 14:02:47
317,203,2016-10-04 14:29:49
317,190,2016-10-04 14:57:13
317,175,2016-10-04 15:30:14
317,171,2016-10-04 16:04:12
317,164,2016-10-04 16:31:14
317,95,2016-10-05 07:57:17
317,101,2016-10-05 08:30:15
317,113,2016-10-05 09:04:19
317,124,2016-10-05 09:30:15
317,141,2016-10-05 10:04:15
317,143,2016-10-05 10:30:17
317,156,2016-10-05 11:04:19
317,162,2016-10-05 11:30:18
317,176,2016-10-05 12:04:14
317,177,2016-10-05 12:30:16
317,172,2016-10-05 12:57:15
317,172,2016-10-05 13:30:19
317,176,2016-10-05 13:57:20
317,170,2016-10-05 14:30:17
317,167,2016-10-05 14:57:19
317,167,2016-10-05 15:30:15
317,162,2016-10-05 16:04:18
317,159,2016-10-05 16:30:17
317,102,2016-10-06 07:57:25
317,111,2016-10-06 08:30:20
317,118,2016-10-06 08:57:22
317,130,2016-10-06 09:30:20
317,137,2016-10-06 10:03:20
317,145,2016-10-06 10:30:20
317,159,2016-10-06 10:57:20
317,170,2016-10-06 11:30:22
317,170,2016-10-06 12:04:24
317,166,2016-10-06 12:30:24
317,168,2016-10-06 12:57:21
317,174,2016-10-06 13:30:21
317,181,2016-10-06 13:57:22
317,177,2016-10-06 14:30:23
317,175,2016-10-06 15:04:22
317,176,2016-10-06 15:31:22
317,170,2016-10-06 16:04:23
317,158,2016-10-06 16:30:27
317,100,2016-10-07 08:03:27
317,110,2016-10-07 08:30:27
317,124,2016-10-07 09:04:13
317,137,2016-10-07 09:30:27
317,147,2016-10-07 09:57:27
317,158,2016-10-07 10:30:27
317,169,2016-10-07 10:57:30
317,173,2016-10-07 11:30:28
317,183,2016-10-07 12:03:29
317,190,2016-10-07 12:30:28
317,190,2016-10-07 13:04:28
317,191,2016-10-07 13:30:29
317,194,2016-10-07 14:03:28
317,193,2016-10-07 14:30:32
317,180,2016-10-07 15:04:30
317,180,2016-10-07 15:30:32
317,172,2016-10-07 15:57:31
317,158,2016-10-07 16:30:29
317,89,2016-10-08 07:57:38
317,98,2016-10-08 08:30:37
317,110,2016-10-08 08:57:34
317,121,2016-10-08 09:30:37
317,138,2016-10-08 10:04:34
317,152,2016-10-08 10:30:34
317,177,2016-10-08 10:57:34
317,196,2016-10-08 11:30:38
317,216,2016-10-08 12:04:34
317,249,2016-10-08 12:30:36
317,287,2016-10-08 13:04:39
317,309,2016-10-08 13:30:36
317,320,2016-10-08 14:03:38
317,310,2016-10-08 14:30:35
317,306,2016-10-08 14:57:41
317,305,2016-10-08 15:30:39
317,282,2016-10-08 16:04:39
317,277,2016-10-08 16:30:42
317,58,2016-10-09 08:04:40
317,67,2016-10-09 08:30:45
317,77,2016-10-09 09:04:46
317,79,2016-10-09 09:30:45
317,92,2016-10-09 09:57:41
317,119,2016-10-09 10:30:43
317,145,2016-10-09 11:04:44
317,144,2016-10-09 11:30:41
317,155,2016-10-09 11:57:46
317,151,2016-10-09 12:30:41
317,156,2016-10-09 13:04:43
317,158,2016-10-09 13:30:42
317,157,2016-10-09 14:03:42
317,162,2016-10-09 14:30:42
317,163,2016-10-09 15:04:44
317,153,2016-10-09 15:30:46
317,136,2016-10-09 16:03:43
317,118,2016-10-09 16:30:43
317,73,2016-10-10 08:04:47
317,83,2016-10-10 08:30:47
317,86,2016-10-10 09:04:47
317,96,2016-10-10 09:30:49
317,112,2016-10-10 10:03:48
317,121,2016-10-10 10:30:48
317,126,2016-10-10 10:57:52
317,130,2016-10-10 11:30:48
317,140,2016-10-10 11:57:49
317,142,2016-10-10 12:30:48
317,147,2016-10-10 13:04:49
317,152,2016-10-10 13:30:49
317,151,2016-10-10 14:03:49
317,142,2016-10-10 14:30:49
317,138,2016-10-10 14:57:54
317,129,2016-10-10 15:30:49
317,122,2016-10-10 15:57:55
317,109,2016-10-10 16:30:49
317,74,2016-10-11 08:04:57
317,83,2016-10-11 08:30:54
317,86,2016-10-11 08:57:56
317,102,2016-10-11 09:30:55
317,116,2016-10-11 09:57:59
317,132,2016-10-11 10:30:54
317,150,2016-10-11 10:57:55
317,161,2016-10-11 11:30:59
317,170,2016-10-11 12:03:55
317,171,2016-10-11 12:30:56
317,173,2016-10-11 13:04:00
317,169,2016-10-11 13:31:01
317,168,2016-10-11 14:04:00
317,164,2016-10-11 14:30:56
317,161,2016-10-11 15:03:58
317,154,2016-10-11 15:33:56
317,152,2016-10-11 16:01:00
317,146,2016-10-11 16:26:56
317,71,2016-10-12 08:04:00
317,80,2016-10-12 08:31:01
317,88,2016-10-12 09:03:59
317,94,2016-10-12 09:26:58
317,106,2016-10-12 10:01:04
317,120,2016-10-12 10:31:04
317,135,2016-10-12 11:04:01
317,144,2016-10-12 11:31:05
317,154,2016-10-12 12:04:04
317,156,2016-10-12 12:31:05
317,159,2016-10-12 13:04:04
317,170,2016-10-12 13:34:03
317,177,2016-10-12 14:03:59
317,183,2016-10-12 14:34:04
317,179,2016-10-12 15:01:03
317,179,2016-10-12 15:30:59
317,170,2016-10-12 15:57:05
317,161,2016-10-12 16:31:05
317,101,2016-10-13 07:57:02
317,108,2016-10-13 08:31:06
317,117,2016-10-13 09:04:02
317,131,2016-10-13 09:31:01
317,140,2016-10-13 09:57:08
317,150,2016-10-13 10:31:03
317,157,2016-10-13 11:04:08
317,162,2016-10-13 11:31:06
317,169,2016-10-13 11:57:06
317,177,2016-10-13 12:31:08
317,183,2016-10-13 13:04:04
317,183,2016-10-13 13:31:08
317,185,2016-10-13 13:57:07
317,175,2016-10-13 14:31:06
317,176,2016-10-13 15:04:08
317,176,2016-10-13 15:31:08
317,166,2016-10-13 16:04:08
317,160,2016-10-13 16:31:08
317,95,2016-10-14 08:01:05
317,104,2016-10-14 08:27:10
317,120,2016-10-14 09:01:08
317,128,2016-10-14 09:27:10
317,145,2016-10-14 10:01:11
317,150,2016-10-14 10:27:09
317,161,2016-10-14 11:01:07
317,164,2016-10-14 11:27:06
317,176,2016-10-14 12:01:11
317,187,2016-10-14 12:27:06
317,187,2016-10-14 13:01:11
317,191,2016-10-14 13:27:07
317,191,2016-10-14 14:01:11
317,196,2016-10-14 14:34:08
317,188,2016-10-14 15:01:12
317,180,2016-10-14 15:27:08
317,182,2016-10-14 16:01:11
317,178,2016-10-14 16:34:08
317,115,2016-10-15 08:01:11
317,127,2016-10-15 08:34:10
317,141,2016-10-15 09:01:09
317,146,2016-10-15 09:27:11
317,166,2016-10-15 10:01:12
317,167,2016-10-15 10:27:15
317,192,2016-10-15 11:01:14
317,205,2016-10-15 11:27:14
317,223,2016-10-15 12:01:12
317,229,2016-10-15 12:27:10
317,266,2016-10-15 13:01:14
317,284,2016-10-15 13:34:13
317,314,2016-10-15 14:01:13
317,316,2016-10-15 14:27:12
317,309,2016-10-15 15:01:13
317,308,2016-10-15 15:27:12
317,294,2016-10-15 16:01:15
317,281,2016-10-15 16:27:16
317,76,2016-10-16 08:04:13
317,85,2016-10-16 08:27:13
317,94,2016-10-16 09:01:15
317,98,2016-10-16 09:27:13
317,107,2016-10-16 10:04:13
317,111,2016-10-16 10:34:13
317,123,2016-10-16 11:01:13
317,126,2016-10-16 11:27:17
317,134,2016-10-16 12:01:16
317,155,2016-10-16 12:27:14
317,166,2016-10-16 13:01:16
317,172,2016-10-16 13:27:17
317,169,2016-10-16 14:01:18
317,168,2016-10-16 14:27:13
317,160,2016-10-16 15:01:18
317,150,2016-10-16 15:31:18
317,138,2016-10-16 15:57:16
317,121,2016-10-16 16:31:17
317,79,2016-10-17 08:01:16
317,84,2016-10-17 08:27:16
317,93,2016-10-17 09:01:17
317,103,2016-10-17 09:27:20
317,123,2016-10-17 10:04:20
317,126,2016-10-17 10:31:16
317,135,2016-10-17 11:04:20
317,135,2016-10-17 11:31:18
317,144,2016-10-17 12:04:19
317,152,2016-10-17 12:31:21
317,156,2016-10-17 12:57:17
317,151,2016-10-17 13:31:21
317,151,2016-10-17 14:04:21
317,147,2016-10-17 14:31:21
317,143,2016-10-17 14:57:18
317,139,2016-10-17 15:31:21
317,132,2016-10-17 15:57:17
317,120,2016-10-17 16:28:21
317,75,2016-10-18 08:01:23
317,83,2016-10-18 08:28:25
317,96,2016-10-18 09:01:23
317,106,2016-10-18 09:28:22
317,117,2016-10-18 10:01:25
317,130,2016-10-18 10:28:58
317,142,2016-10-18 11:01:57
317,159,2016-10-18 11:27:56
317,169,2016-10-18 12:01:59
317,170,2016-10-18 12:27:57
317,183,2016-10-18 13:01:56
317,177,2016-10-18 13:28:57
317,186,2016-10-18 13:54:59
317,188,2016-10-18 14:27:56
317,178,2016-10-18 15:01:58
317,174,2016-10-18 15:27:59
317,168,2016-10-18 15:55:00
317,155,2016-10-18 16:27:54
317,87,2016-10-19 08:05:03
317,96,2016-10-19 08:25:01
317,110,2016-10-19 08:58:05
317,120,2016-10-19 09:32:04
317,134,2016-10-19 09:58:04
317,146,2016-10-19 10:25:04
317,159,2016-10-19 10:59:00
317,169,2016-10-19 11:25:04
317,173,2016-10-19 11:59:05
317,179,2016-10-19 12:25:00
317,176,2016-10-19 12:58:01
317,173,2016-10-19 13:25:03
317,173,2016-10-19 13:58:02
317,166,2016-10-19 14:32:03
317,161,2016-10-19 14:58:03
317,154,2016-10-19 15:32:05
317,154,2016-10-19 15:59:01
317,144,2016-10-19 16:25:03
317,94,2016-10-22 07:59:45
317,98,2016-10-22 08:26:46
317,105,2016-10-22 08:59:44
317,116,2016-10-22 09:26:47
317,121,2016-10-22 09:59:44
317,140,2016-10-22 10:26:47
317,160,2016-10-22 10:59:47
317,181,2016-10-22 11:32:43
317,198,2016-10-22 11:59:46
317,226,2016-10-22 12:32:47
317,250,2016-10-22 12:59:47
317,279,2016-10-22 13:32:43
317,295,2016-10-22 13:59:48
317,318,2016-10-22 14:39:47
317,12,2016-10-22 14:59:48
317,0,2016-10-22 15:26:49
317,0,2016-10-22 15:59:47
317,6,2016-10-22 16:26:47
317,2,2016-10-23 07:59:48
317,11,2016-10-23 08:26:51
317,22,2016-10-23 08:59:50
